day_of_year,hour,temperature,humidity,solar_radiation,pressure
102,22,9.36,82.8,0.0,979.9220000000001
102,23,9.040000000000001,84.4,0.0,979.7299999999999
103,0,8.959999999999999,85.0,0.0,979.524
103,1,8.84,85.4,0.0,979.454
103,2,8.82,84.0,5.6,979.68
103,3,9.559999999999999,80.8,137.0,979.976
103,4,13.2,69.8,362.4,980.418
103,5,15.4,60.6,604.0,980.642
103,6,16.68,52.2,794.6,980.824
103,7,18.16,44.8,924.8,980.7879999999999
103,8,19.44,41.2,924.8,980.53
103,9,20.54,38.2,953.0,980.18
103,10,21.3,35.6,833.8,979.7760000000001
103,11,21.419999999999998,37.8,774.8,979.392
103,12,20.82,41.0,539.0,979.332
103,13,19.72,47.8,316.4,979.436
103,14,18.46,51.8,117.8,979.6659999999999
103,15,16.72,59.4,5.8,980.1959999999999
103,16,15.479999999999999,67.4,0.0,980.7880000000001
103,17,14.36,72.8,0.0,981.244
103,18,13.580000000000002,76.0,0.0,981.5279999999999
103,19,12.959999999999999,77.8,0.0,981.6139999999999
103,20,12.32,80.8,0.0,981.608
103,21,11.879999999999999,80.6,0.0,981.4040000000001
103,22,10.9,84.2,0.0,981.2
103,23,10.7,84.2,0.0,981.018
104,0,10.34,83.0,0.0,980.982
104,1,9.879999999999999,83.0,0.0,980.99
104,2,9.58,82.0,4.8,981.1380000000001
104,3,10.84,79.6,119.6,981.466
104,4,13.780000000000001,71.6,329.2,981.8380000000001
104,5,15.9,62.8,611.2,981.9200000000001
104,6,17.880000000000003,54.0,783.2,981.842
104,7,19.52,46.6,859.8,981.5200000000001
104,8,21.06,39.6,941.2,981.192
104,9,22.259999999999998,36.4,986.4,980.876
104,10,23.04,34.6,961.6,980.4219999999999
104,11,23.04,35.2,815.4,980.1700000000001
104,12,22.240000000000002,40.4,610.8,979.942
104,13,21.36,43.4,401.8,980.0139999999999
104,14,20.22,45.4,149.4,980.198
104,15,18.419999999999998,52.6,7.4,980.494
104,16,16.919999999999998,59.0,0.0,980.9779999999998
104,17,15.580000000000002,65.8,0.0,981.4459999999999
104,18,14.24,71.6,0.0,981.72
104,19,13.48,74.8,0.0,981.6700000000001
104,20,12.9,77.0,0.0,981.488
104,21,12.02,78.4,0.0,981.0459999999999
104,22,11.379999999999999,79.8,0.0,980.68
104,23,11.0,81.2,0.0,980.3960000000001
105,0,10.28,83.4,0.0,980.2280000000001
105,1,9.9,84.8,0.0,980.174
105,2,10.1,84.4,5.6,980.1700000000001
105,3,11.38,83.4,115.0,980.4879999999999
105,4,14.419999999999998,74.0,311.8,980.564
105,5,16.54,66.4,525.6,980.5880000000001
105,6,18.9,54.4,753.4,980.6600000000001
105,7,20.880000000000003,45.0,916.4,980.3100000000001
105,8,22.52,39.4,996.2,979.9200000000001
105,9,23.919999999999998,35.2,929.2,979.5260000000001
105,10,24.96,31.2,906.4,978.958
105,11,25.14,34.8,758.2,978.5840000000001
105,12,24.36,36.8,600.4,978.3620000000001
105,13,23.119999999999997,38.6,369.6,978.494
105,14,21.48,44.8,122.0,978.826
105,15,19.439999999999998,52.2,6.4,979.18
105,16,18.02,58.0,0.0,979.732
105,17,16.6,67.6,0.0,980.1700000000001
105,18,15.219999999999999,73.0,0.0,980.4979999999999
105,19,14.419999999999998,75.8,0.0,980.5840000000001
105,20,13.76,79.2,0.0,980.382
105,21,12.66,82.0,0.0,980.076
105,22,12.22,85.8,0.0,979.5840000000001
105,23,12.040000000000001,85.4,0.0,979.316
106,0,11.74,86.2,0.0,979.208
106,1,11.9,84.8,0.0,979.198
106,2,11.7,85.4,7.8,979.436
106,3,12.059999999999999,83.0,116.6,979.6700000000001
106,4,14.579999999999998,74.0,322.0,979.8039999999999
106,5,17.2,64.4,577.0,979.7459999999999
106,6,19.8,51.4,767.8,979.792
106,7,21.9,43.2,859.6,979.686
106,8,23.7,35.6,946.4,979.3299999999999
106,9,25.259999999999998,31.0,944.4,978.908
106,10,26.580000000000002,27.6,925.4,978.442
106,11,27.32,26.6,778.6,977.982
106,12,26.256901408450705,31.990140845070425,601.8,977.89
106,13,25.41380281690141,34.98028169014084,373.2,978.068
106,14,24.350704225352114,40.77042253521127,138.6,978.2700000000001
106,15,22.787605633802816,45.56056338028169,7.8,978.674
106,16,21.364507042253518,49.750704225352116,0.0,979.0200000000001
106,17,19.941408450704223,56.14084507042254,0.0,979.262
106,18,17.49527777777778,69.13633333333334,0.0,979.3799999999999
106,19,16.11313333333333,73.89644444444444,0.0,979.308
106,20,15.169633333333334,76.2778888888889,0.0,979.1200000000001
106,21,14.825406006674083,75.33025583982203,0.0,978.802
106,22,14.74175321049693,69.90474595198214,0.0,978.372
106,23,14.193938718662952,69.65548746518105,0.0,978.1959999999999
107,0,13.888162132148807,69.97079400333148,0.0,978.07
107,1,13.873351893095768,69.6664810690423,0.0,978.1700000000001
107,2,14.350089086859688,69.8891982182628,11.8,978.324
107,3,15.549766828028234,69.73111718095032,138.8,978.674
107,4,18.52927779099185,65.48825761671029,368.2,978.6
107,5,20.647228060686373,56.93585850663926,590.2,978.644
107,6,23.632585513241896,44.3723487781502,779.2,978.634
107,7,26.411328481665777,34.901433889276085,914.4,978.582
107,8,28.12656754198556,30.72085350352922,985.0,978.1039999999999
107,9,29.872153589315523,26.288598442714125,983.8,977.564
107,10,30.807323316638843,24.206789092932667,802.2,977.016
107,11,31.564163424124512,22.550138966092273,779.2,976.3799999999999
107,12,31.427930462150336,26.02417461970265,589.4,975.95
107,13,29.826359690625708,33.00642991765138,350.8,975.952
107,14,27.938884344378316,37.57688529846486,129.4,976.1940000000001
107,15,25.75315978090767,42.23531142410015,5.6,976.506
107,16,23.82988590063423,48.40252676525561,0.0,976.972
107,17,22.53948995471999,52.473926066113506,0.0,977.232
107,18,21.115277777777777,55.13633333333333,0.0,977.5020000000001
107,19,20.473133333333333,57.096444444444444,0.0,977.372
107,20,19.58963333333333,59.87788888888889,0.0,977.298
107,21,19.185406006674082,62.13025583982203,0.0,977.0139999999999
107,22,18.721753210496928,60.304745951982134,0.0,976.472
107,23,18.413938718662955,61.45548746518106,0.0,976.11
108,0,19.208162132148807,58.17079400333148,0.0,976.0200000000001
108,1,19.013351893095766,58.66648106904231,0.0,975.9739999999999
108,2,19.030089086859686,56.4891982182628,13.0,976.152
108,3,20.209766828028233,52.931117180950324,151.6,976.3100000000001
108,4,24.389277790991848,39.688257616710274,370.8,976.4200000000001
108,5,27.687228060686373,29.93585850663926,579.8,976.5959999999999
108,6,29.412585513241897,27.572348778150193,743.4,976.6899999999999
108,7,31.111328481665776,23.301433889276087,868.4,976.574
108,8,32.62656754198556,19.320853503529218,946.2,976.146
108,9,33.432153589315526,16.888598442714127,946.6,975.874
108,10,33.087323316638845,17.006789092932667,844.8,975.5620000000001
108,11,32.20416342412451,21.550138966092273,710.8,975.32
108,12,31.367930462150333,24.62417461970265,532.6,975.25
108,13,30.526359690625707,28.00642991765138,348.0,975.186
108,14,29.19888434437832,30.976885298464857,118.8,975.2279999999998
108,15,26.993159780907668,36.835311424100155,7.0,975.542
108,16,24.82988590063423,42.202526765255605,0.0,975.984
108,17,22.75948995471999,47.873926066113505,0.0,976.4280000000001
108,18,21.615277777777777,50.13633333333333,0.0,976.68
108,19,20.473133333333333,51.49644444444444,0.0,976.5959999999999
108,20,20.229633333333332,52.67788888888889,0.0,976.4280000000001
108,21,19.645406006674083,51.93025583982203,0.0,976.1959999999999
108,22,19.721753210496928,51.70474595198213,0.0,975.8100000000001
108,23,19.45393871866295,52.655487465181054,0.0,975.836
109,0,20.068162132148807,50.77079400333148,0.0,975.6360000000001
109,1,20.53335189309577,49.66648106904232,0.0,976.278
109,2,20.810089086859687,52.4891982182628,6.6,976.566
109,3,20.709766828028233,54.53111718095032,91.0,977.094
109,4,22.449277790991847,50.88825761671028,283.0,977.2279999999998
109,5,24.367228060686372,44.53585850663926,476.4,977.4680000000001
109,6,26.272585513241893,38.97234877815019,651.4,977.6200000000001
109,7,27.871328481665774,33.10143388927609,869.6,977.742
109,8,29.04656754198556,29.320853503529218,901.0,977.43
109,9,29.832153589315528,25.888598442714123,919.0,977.028
109,10,30.187323316638846,25.606789092932665,801.8,976.5719999999999
109,11,30.464163424124514,23.750138966092273,651.6,976.1719999999999
109,12,28.807930462150335,31.02417461970265,543.8,975.9100000000001
109,13,27.726359690625706,35.00642991765138,297.4,976.05
109,14,26.438884344378316,40.376885298464856,136.2,976.2700000000001
109,15,24.53315978090767,48.23531142410015,9.2,976.566
109,16,22.649885900634235,55.40252676525561,0.0,976.814
109,17,21.099489954719992,60.67392606611351,0.0,977.448
109,18,20.69527777777778,62.13633333333333,0.0,977.686
109,19,19.993133333333333,62.49644444444444,0.0,977.582
109,20,19.549633333333333,64.2778888888889,0.0,977.3280000000001
109,21,19.065406006674085,65.13025583982203,0.0,976.95
109,22,18.761753210496927,67.10474595198214,0.0,976.924
109,23,17.39393871866295,75.45548746518105,0.0,976.8799999999999
110,0,16.888162132148807,76.37079400333148,0.0,976.884
110,1,16.53335189309577,75.86648106904231,0.0,977.008
110,2,15.710089086859687,76.6891982182628,13.6,977.082
110,3,16.849766828028233,73.73111718095032,130.2,977.4459999999999
110,4,19.069277790991848,68.28825761671028,309.0,977.856
110,5,20.787228060686374,58.93585850663926,545.2,978.3459999999999
110,6,22.472585513241896,51.97234877815019,620.8,978.32
110,7,23.331328481665775,48.10143388927609,792.6,978.3880000000001
110,8,24.606567541985562,41.32085350352922,926.0,977.808
110,9,25.412153589315526,38.48859844271412,965.6,977.424
110,10,25.76732331663884,38.20678909293267,958.8,977.0540000000001
110,11,25.244163424124515,40.15013896609228,761.4,976.7620000000001
110,12,24.16793046215033,43.02417461970265,638.0,976.7479999999999
110,13,23.026359690625707,46.60642991765138,392.6,976.882
110,14,21.458884344378315,52.17688529846485,157.0,977.1899999999999
110,15,19.53315978090767,59.835311424100155,11.2,977.6139999999999
110,16,17.96988590063423,68.20252676525561,0.0,978.0440000000001
110,17,16.879489954719993,74.0739260661135,0.0,978.5959999999999
110,18,15.935277777777776,78.33633333333333,0.0,978.814
110,19,14.873133333333334,80.49644444444445,0.0,978.7639999999999
110,20,13.709633333333334,83.2778888888889,0.0,978.7
110,21,13.385406006674083,84.53025583982203,0.0,978.472
110,22,12.861753210496929,84.70474595198213,0.0,978.0220000000002
110,23,12.613938718662952,85.25548746518106,0.0,977.72
111,0,12.768162132148806,85.37079400333148,0.0,977.7620000000001
111,1,12.193351893095768,86.26648106904231,0.0,977.814
111,2,12.450089086859688,86.6891982182628,14.0,977.8880000000001
111,3,13.689766828028235,82.73111718095032,153.6,978.3700000000001
111,4,16.02927779099185,73.48825761671029,394.8,978.6479999999999
111,5,17.667228060686373,63.53585850663926,642.8,978.818
111,6,19.4925855132419,53.97234877815019,828.8,978.936
111,7,21.271328481665776,45.501433889276086,959.6,978.674
111,8,22.96656754198556,36.920853503529216,1030.0,978.308
111,9,24.332153589315528,33.88859844271413,1020.6,977.856
111,10,25.327323316638843,31.206789092932667,950.2,977.3459999999999
111,11,25.204163424124513,35.15013896609228,777.8,976.976
111,12,24.647930462150335,37.22417461970265,559.0,976.778
111,13,23.726359690625706,38.806429917651386,366.2,976.768
111,14,22.13888434437832,43.376885298464856,136.8,976.9799999999999
111,15,19.61315978090767,57.835311424100155,11.4,977.534
111,16,18.049885900634234,65.20252676525561,0.0,977.9959999999999
111,17,16.75948995471999,71.0739260661135,0.0,978.488
111,18,15.93527777777778,74.93633333333334,0.0,978.766
111,19,15.013133333333334,77.09644444444444,0.0,978.6659999999999
111,20,14.329633333333334,79.67788888888889,0.0,978.71
111,21,13.885406006674083,83.93025583982202,0.0,978.2540000000001
111,22,13.261753210496929,85.50474595198213,0.0,977.9959999999999
111,23,12.773938718662952,86.25548746518106,0.0,977.7880000000001
112,0,12.468162132148807,87.37079400333148,0.0,977.4440000000001
112,1,12.693351893095768,87.46648106904232,0.0,977.566
112,2,12.390089086859687,86.6891982182628,11.4,977.8299999999999
112,3,13.509766828028233,86.33111718095032,144.8,978.104
112,4,15.809277790991848,78.48825761671029,323.0,978.4039999999999
112,5,17.447228060686374,70.33585850663925,530.6,978.686
112,6,19.532585513241894,57.3723487781502,760.2,978.658
112,7,21.451328481665776,47.10143388927609,904.8,978.5360000000001
112,8,23.12656754198556,39.920853503529216,1016.2,978.2180000000001
112,9,27.0,27.8,948.2,977.722
112,10,27.96,28.8,884.0,977.22
112,11,27.24,33.4,803.0,977.016
112,12,26.439999999999998,34.8,629.2,976.988
112,13,24.9,38.8,371.4,977.216
112,14,23.48,41.6,128.2,977.46
112,15,21.119999999999997,51.0,9.4,977.848
112,16,19.48,58.2,0.0,978.3
112,17,17.68,66.2,0.0,978.784
112,18,16.419999999999998,70.6,0.0,979.0559999999999
112,19,15.680000000000001,72.4,0.0,979.05
112,20,15.059999999999999,73.6,0.0,978.9280000000001
112,21,15.64,73.8,0.0,978.4459999999999
112,22,15.4,73.4,0.0,978.0440000000001
112,23,15.319999999999999,72.8,0.0,977.6700000000001
113,0,15.780000000000001,73.8,0.0,977.344
113,1,15.84,73.0,0.0,977.2860000000001
113,2,16.240000000000002,74.0,17.0,977.5
113,3,17.380000000000003,71.4,133.4,977.6700000000001
113,4,19.78,64.4,289.8,977.826
113,5,21.5,54.0,517.8,977.9159999999999
113,6,23.54,44.8,703.2,977.8979999999999
113,7,25.16,37.9,742.6800000000001,977.6659999999999
113,8,27.18,31.0,793.5600000000001,977.244
113,9,28.639999999999997,25.4,762.24,976.8100000000001
113,10,28.7,26.0,672.52,976.5300000000001
113,11,27.419999999999998,34.0,558.0,976.57
